image_idx,trialidx,fixations_count,found,sloc_fixation_index,search,distractor
1740,1740,2,TRUE,1,0,1
1741,1741,2,TRUE,1,0,1
1742,1742,4,TRUE,1,0,1
1743,1743,2,TRUE,1,0,1
1744,1744,2,TRUE,1,0,1
1745,1745,2,TRUE,1,0,1
1746,1746,2,TRUE,1,0,1
1747,1747,2,TRUE,1,0,1
1748,1748,3,TRUE,1,0,1
1749,1749,2,TRUE,1,0,1
1750,1750,4,TRUE,1,0,1
1751,1751,3,TRUE,1,0,1
1752,1752,3,TRUE,1,0,1
1753,1753,2,TRUE,1,0,1
1754,1754,2,TRUE,1,0,1
1755,1755,3,TRUE,1,0,1
1756,1756,2,TRUE,1,0,1
1757,1757,2,TRUE,1,0,1
1758,1758,3,TRUE,1,0,1
1759,1759,2,TRUE,1,0,1
1760,1760,2,TRUE,1,0,1
1761,1761,5,TRUE,1,0,1
1762,1762,3,TRUE,1,0,1
1763,1763,2,TRUE,1,0,1
1764,1764,3,TRUE,1,0,1
1765,1765,2,TRUE,1,0,1
1766,1766,3,TRUE,1,0,1
1767,1767,2,TRUE,1,0,1
1768,1768,5,TRUE,1,0,1
1769,1769,4,TRUE,1,0,1
1770,1770,4,TRUE,1,0,1
1771,1771,3,TRUE,1,0,1
1772,1772,2,TRUE,1,0,1
1773,1773,3,TRUE,1,0,1
1774,1774,2,TRUE,1,0,1
1775,1775,4,TRUE,1,0,1
1776,1776,2,TRUE,1,0,1
1777,1777,2,TRUE,1,0,1
1778,1778,2,TRUE,1,0,1
1779,1779,3,TRUE,1,0,1
1780,1780,3,TRUE,1,0,1
1781,1781,3,TRUE,1,0,1
1782,1782,3,TRUE,1,0,1
1783,1783,2,TRUE,1,0,1
1784,1784,2,TRUE,1,0,1
1785,1785,2,TRUE,1,0,1
1786,1786,2,TRUE,1,0,1
1787,1787,2,TRUE,1,0,1
1788,1788,4,TRUE,1,0,1
1789,1789,5,TRUE,1,0,1
1790,1790,3,TRUE,1,0,1
1791,1791,2,TRUE,1,0,1
1792,1792,2,TRUE,1,0,1
1793,1793,3,TRUE,1,0,1
1794,1794,2,TRUE,1,0,1
1795,1795,2,TRUE,1,0,1
1796,1796,2,TRUE,1,0,1
1797,1797,4,TRUE,1,0,1
1798,1798,2,TRUE,1,0,1
1799,1799,3,TRUE,1,0,1
1800,1800,2,TRUE,1,0,1
1801,1801,2,TRUE,1,0,1
1802,1802,2,TRUE,1,0,1
1803,1803,2,TRUE,1,0,1
1804,1804,2,TRUE,1,0,1
1805,1805,2,TRUE,1,0,1
1806,1806,2,TRUE,1,0,1
1807,1807,2,TRUE,1,0,1
1808,1808,2,TRUE,1,0,1
1809,1809,2,TRUE,1,0,1
1810,1810,3,TRUE,1,0,1
1811,1811,2,TRUE,1,0,1
1812,1812,3,TRUE,1,0,1
1813,1813,2,TRUE,1,0,1
1814,1814,3,TRUE,1,0,1
1815,1815,2,TRUE,1,0,1
1816,1816,3,TRUE,1,0,1
1817,1817,3,TRUE,1,0,1
1818,1818,2,TRUE,1,0,1
1819,1819,2,TRUE,1,0,1
1820,1820,5,TRUE,1,0,1
1821,1821,4,TRUE,1,0,1
1822,1822,2,TRUE,1,0,1
1823,1823,2,TRUE,1,0,1
1824,1824,2,TRUE,1,0,1
1825,1825,4,TRUE,1,0,1
1826,1826,2,TRUE,1,0,1
1827,1827,2,TRUE,1,0,1
1828,1828,2,TRUE,1,0,1
1829,1829,2,TRUE,1,0,1
1830,1830,3,TRUE,1,0,1
1831,1831,3,TRUE,1,0,1
1832,1832,3,TRUE,1,0,1
1833,1833,4,TRUE,1,0,1
1834,1834,4,TRUE,1,0,1
1835,1835,2,TRUE,1,0,1
1836,1836,4,TRUE,1,0,1
1837,1837,3,TRUE,1,0,1
1838,1838,4,TRUE,1,0,1
1839,1839,2,TRUE,1,0,1
1840,1840,3,TRUE,1,0,1
1841,1841,2,TRUE,1,0,1
1842,1842,2,TRUE,1,0,1
1843,1843,3,TRUE,1,0,1
1844,1844,2,TRUE,1,0,1
1845,1845,2,TRUE,1,0,1
1846,1846,2,TRUE,1,0,1
1847,1847,3,TRUE,1,0,1
1848,1848,2,TRUE,1,0,1
1849,1849,2,TRUE,1,0,1
1850,1850,2,TRUE,1,0,1
1851,1851,2,TRUE,1,0,1
1852,1852,3,TRUE,1,0,1
1853,1853,3,TRUE,1,0,1
1854,1854,5,TRUE,1,0,1
1855,1855,2,TRUE,1,0,1
1856,1856,5,TRUE,1,0,1
1857,1857,3,TRUE,1,0,1
1858,1858,2,TRUE,1,0,1
1859,1859,4,TRUE,1,0,1
1860,1860,2,TRUE,1,0,1
1861,1861,2,TRUE,1,0,1
1862,1862,2,TRUE,1,0,1
1863,1863,5,TRUE,1,0,1
1864,1864,3,TRUE,1,0,1
1865,1865,2,TRUE,1,0,1
1866,1866,2,TRUE,1,0,1
1867,1867,3,TRUE,1,0,1
1868,1868,2,TRUE,1,0,1
1869,1869,2,TRUE,1,0,1
1870,1870,3,TRUE,1,0,1
1871,1871,4,TRUE,1,0,1
1872,1872,3,TRUE,1,0,1
1873,1873,3,TRUE,1,0,1
1874,1874,2,TRUE,1,0,1
1875,1875,2,TRUE,1,0,1
1876,1876,2,TRUE,1,0,1
1877,1877,2,TRUE,1,0,1
1878,1878,3,TRUE,1,0,1
1879,1879,3,TRUE,1,0,1
1880,1880,3,TRUE,1,0,1
1881,1881,3,TRUE,1,0,1
1882,1882,2,TRUE,1,0,1
1883,1883,4,TRUE,1,0,1
1884,1884,3,TRUE,1,0,1
1885,1885,2,TRUE,1,0,1
1886,1886,2,TRUE,1,0,1
1887,1887,2,TRUE,1,0,1
1888,1888,3,TRUE,1,0,1
1889,1889,3,TRUE,1,0,1
1890,1890,2,TRUE,1,0,1
1891,1891,4,TRUE,1,0,1
1892,1892,2,TRUE,1,0,1
1893,1893,2,TRUE,1,0,1
1894,1894,5,TRUE,1,0,1
1895,1895,2,TRUE,1,0,1
1896,1896,2,TRUE,1,0,1
1897,1897,5,TRUE,1,0,1
1898,1898,3,TRUE,1,0,1
1899,1899,3,TRUE,1,0,1
1900,1900,2,TRUE,1,0,1
1901,1901,3,TRUE,1,0,1
1902,1902,3,TRUE,1,0,1
1903,1903,5,TRUE,1,0,1
1904,1904,2,TRUE,1,0,1
1905,1905,3,TRUE,1,0,1
1906,1906,4,TRUE,1,0,1
1907,1907,2,TRUE,1,0,1
1908,1908,4,TRUE,1,0,1
1909,1909,2,TRUE,1,0,1
1910,1910,3,TRUE,1,0,1
1911,1911,4,TRUE,1,0,1
1912,1912,2,TRUE,1,0,1
1913,1913,6,TRUE,1,0,1
1914,1914,2,TRUE,1,0,1
1915,1915,3,TRUE,1,0,1
1916,1916,4,TRUE,1,0,1
1917,1917,3,TRUE,1,0,1
1918,1918,2,TRUE,1,0,1
1919,1919,2,TRUE,1,0,1
1920,1920,2,TRUE,1,0,1
1921,1921,2,TRUE,1,0,1
1922,1922,2,TRUE,1,0,1
1923,1923,2,TRUE,1,0,1
1924,1924,2,TRUE,1,0,1
1925,1925,2,TRUE,1,0,1
1926,1926,2,TRUE,1,0,1
1927,1927,3,TRUE,1,0,1
1928,1928,4,TRUE,1,0,1
1929,1929,2,TRUE,1,0,1
1930,1930,2,TRUE,1,0,1
1931,1931,6,TRUE,1,0,1
1932,1932,3,TRUE,1,0,1
1933,1933,2,TRUE,1,0,1
1934,1934,3,TRUE,1,0,1
1935,1935,2,TRUE,1,0,1
1936,1936,2,TRUE,1,0,1
1937,1937,2,TRUE,1,0,1
1938,1938,4,TRUE,1,0,1
1939,1939,4,TRUE,1,0,1
1940,1940,2,TRUE,1,0,1
1941,1941,2,TRUE,1,0,1
1942,1942,3,TRUE,1,0,1
1943,1943,2,TRUE,1,0,1
1944,1944,2,TRUE,1,0,1
1945,1945,4,TRUE,1,0,1
1946,1946,2,TRUE,1,0,1
1947,1947,2,TRUE,1,0,1
1948,1948,2,TRUE,1,0,1
1949,1949,3,TRUE,1,0,1
1950,1950,3,TRUE,1,0,1
1951,1951,2,TRUE,1,0,1
1952,1952,2,TRUE,1,0,1
1953,1953,3,TRUE,1,0,1
1954,1954,3,TRUE,1,0,1
1955,1955,2,TRUE,1,0,1
1956,1956,2,TRUE,1,0,1
1957,1957,2,TRUE,1,0,1
1958,1958,5,TRUE,1,0,1
1959,1959,2,TRUE,1,0,1
1960,1960,2,TRUE,1,0,1
1961,1961,3,TRUE,1,0,1
1962,1962,5,TRUE,1,0,1
1963,1963,3,TRUE,1,0,1
1964,1964,2,TRUE,1,0,1
1965,1965,3,TRUE,1,0,1
1966,1966,4,TRUE,1,0,1
1967,1967,4,TRUE,1,0,1
1968,1968,3,TRUE,1,0,1
1969,1969,2,TRUE,1,0,1
1970,1970,3,TRUE,1,0,1
1971,1971,2,TRUE,1,0,1
1972,1972,3,TRUE,1,0,1
1973,1973,3,TRUE,1,0,1
1974,1974,3,TRUE,1,0,1
1975,1975,2,TRUE,1,0,1
1976,1976,3,TRUE,1,0,1
1977,1977,2,TRUE,1,0,1
1978,1978,3,TRUE,1,0,1
1979,1979,6,TRUE,1,0,1
1980,1980,2,TRUE,1,0,1
1981,1981,3,TRUE,1,0,1
1982,1982,2,TRUE,1,0,1
1983,1983,2,TRUE,1,0,1
1984,1984,2,TRUE,1,0,1
1985,1985,2,TRUE,1,0,1
1986,1986,2,TRUE,1,0,1
1987,1987,3,TRUE,1,0,1
1988,1988,2,TRUE,1,0,1
1989,1989,2,TRUE,1,0,1
1990,1990,2,TRUE,1,0,1
1991,1991,2,TRUE,1,0,1
1992,1992,3,TRUE,1,0,1
1993,1993,3,TRUE,1,0,1
1994,1994,2,TRUE,1,0,1
1995,1995,5,TRUE,1,0,1
1996,1996,2,TRUE,1,0,1
1997,1997,4,TRUE,1,0,1
1998,1998,3,TRUE,1,0,1
1999,1999,2,TRUE,1,0,1
2000,2000,2,TRUE,1,0,1
2001,2001,2,TRUE,1,0,1
2002,2002,2,TRUE,1,0,1
2003,2003,3,TRUE,1,0,1
2004,2004,2,TRUE,1,0,1
2005,2005,2,TRUE,1,0,1
2006,2006,2,TRUE,1,0,1
2007,2007,2,TRUE,1,0,1
2008,2008,2,TRUE,1,0,1
2009,2009,2,TRUE,1,0,1
2010,2010,2,TRUE,1,0,1
2011,2011,2,TRUE,1,0,1
2012,2012,3,TRUE,1,0,1
2013,2013,2,TRUE,1,0,1
2014,2014,2,TRUE,1,0,1
2015,2015,2,TRUE,1,0,1
2016,2016,2,TRUE,1,0,1
2017,2017,2,TRUE,1,0,1
2018,2018,4,TRUE,1,0,1
2019,2019,3,TRUE,1,0,1
2020,2020,2,TRUE,1,0,1
2021,2021,2,TRUE,1,0,1
2022,2022,2,TRUE,1,0,1
2023,2023,2,TRUE,1,0,1
2024,2024,3,TRUE,1,0,1
2025,2025,2,TRUE,1,0,1
2026,2026,2,TRUE,1,0,1
2027,2027,2,TRUE,1,0,1
2028,2028,2,TRUE,1,0,1
2029,2029,2,TRUE,1,0,1
2030,2030,2,TRUE,1,0,1
2031,2031,2,TRUE,1,0,1
2032,2032,4,TRUE,1,0,1
2033,2033,2,TRUE,1,0,1
2034,2034,2,TRUE,1,0,1
2035,2035,2,TRUE,1,0,1
2036,2036,4,TRUE,1,0,1
2037,2037,2,TRUE,1,0,1
2038,2038,3,TRUE,1,0,1
2039,2039,2,TRUE,1,0,1
2040,2040,4,TRUE,1,0,1
2041,2041,4,TRUE,1,0,1
2042,2042,2,TRUE,1,0,1
2043,2043,4,TRUE,1,0,1
2044,2044,2,TRUE,1,0,1
2045,2045,2,TRUE,1,0,1
2046,2046,2,TRUE,1,0,1
2047,2047,3,TRUE,1,0,1
2048,2048,3,TRUE,1,0,1
2049,2049,2,TRUE,1,0,1
2050,2050,2,TRUE,1,0,1
2051,2051,4,TRUE,1,0,1
2052,2052,3,TRUE,1,0,1
2053,2053,2,TRUE,1,0,1
2054,2054,2,TRUE,1,0,1
2055,2055,3,TRUE,1,0,1
2056,2056,3,TRUE,1,0,1
2057,2057,2,TRUE,1,0,1
2058,2058,2,TRUE,1,0,1
2059,2059,3,TRUE,1,0,1
2060,2060,2,TRUE,1,0,1
2061,2061,3,TRUE,1,0,1
2062,2062,3,TRUE,1,0,1
2063,2063,3,TRUE,1,0,1
2064,2064,2,TRUE,1,0,1
2065,2065,3,TRUE,1,0,1
2066,2066,2,TRUE,1,0,1
2067,2067,2,TRUE,1,0,1
2068,2068,2,TRUE,1,0,1
2069,2069,3,TRUE,1,0,1
2070,2070,2,TRUE,1,0,1
2071,2071,2,TRUE,1,0,1
2072,2072,2,TRUE,1,0,1
2073,2073,2,TRUE,1,0,1
2074,2074,2,TRUE,1,0,1
2075,2075,4,TRUE,1,0,1
2076,2076,2,TRUE,1,0,1
2077,2077,3,TRUE,1,0,1
2078,2078,4,TRUE,1,0,1
2079,2079,2,TRUE,1,0,1
2080,2080,3,TRUE,1,0,1
2081,2081,2,TRUE,1,0,1
2082,2082,2,TRUE,1,0,1
2083,2083,2,TRUE,1,0,1
2084,2084,2,TRUE,1,0,1
2085,2085,2,TRUE,1,0,1
2086,2086,3,TRUE,1,0,1
2087,2087,2,TRUE,1,0,1
2088,2088,2,TRUE,1,0,1
2089,2089,3,TRUE,1,0,1
2090,2090,3,TRUE,1,0,1
2091,2091,5,TRUE,1,0,1
2092,2092,2,TRUE,1,0,1
2093,2093,2,TRUE,1,0,1
2094,2094,4,TRUE,1,0,1
2095,2095,2,TRUE,1,0,1
2096,2096,3,TRUE,1,0,1
2097,2097,3,TRUE,1,0,1
2098,2098,2,TRUE,1,0,1
2099,2099,2,TRUE,1,0,1
2100,2100,2,TRUE,1,0,1
2101,2101,3,TRUE,1,0,1
2102,2102,4,TRUE,1,0,1
2103,2103,3,TRUE,1,0,1
2104,2104,2,TRUE,1,0,1
2105,2105,3,TRUE,1,0,1
2106,2106,2,TRUE,1,0,1
2107,2107,6,TRUE,1,0,1
2108,2108,3,TRUE,1,0,1
2109,2109,2,TRUE,1,0,1
2110,2110,5,TRUE,1,0,1
2111,2111,2,TRUE,1,0,1
2112,2112,2,TRUE,1,0,1
2113,2113,2,TRUE,1,0,1
2114,2114,2,TRUE,1,0,1
2115,2115,2,TRUE,1,0,1
2116,2116,3,TRUE,1,0,1
2117,2117,2,TRUE,1,0,1
2118,2118,3,TRUE,1,0,1
2119,2119,2,TRUE,1,0,1
2120,2120,2,TRUE,1,0,1
2121,2121,4,TRUE,1,0,1
2122,2122,2,TRUE,1,0,1
2123,2123,4,TRUE,1,0,1
2124,2124,2,TRUE,1,0,1
2125,2125,2,TRUE,1,0,1
2126,2126,3,TRUE,1,0,1
2127,2127,2,TRUE,1,0,1
2128,2128,2,TRUE,1,0,1
2129,2129,2,TRUE,1,0,1
2130,2130,5,TRUE,1,0,1
2131,2131,2,TRUE,1,0,1
2132,2132,3,TRUE,1,0,1
2133,2133,3,TRUE,1,0,1
2134,2134,2,TRUE,1,0,1
2135,2135,2,TRUE,1,0,1
2136,2136,3,TRUE,1,0,1
2137,2137,2,TRUE,1,0,1
2138,2138,2,TRUE,1,0,1
2139,2139,2,TRUE,1,0,1
2140,2140,3,TRUE,1,0,1
2141,2141,2,TRUE,1,0,1
2142,2142,2,TRUE,1,0,1
2143,2143,2,TRUE,1,0,1
2144,2144,3,TRUE,1,0,1
2145,2145,2,TRUE,1,0,1
2146,2146,4,TRUE,1,0,1
2147,2147,3,TRUE,1,0,1
2148,2148,3,TRUE,1,0,1
2149,2149,4,TRUE,1,0,1
2150,2150,2,TRUE,1,0,1
2151,2151,2,TRUE,1,0,1
2152,2152,3,TRUE,1,0,1
2153,2153,2,TRUE,1,0,1
2154,2154,6,TRUE,1,0,1
2155,2155,3,TRUE,1,0,1
2156,2156,2,TRUE,1,0,1
2157,2157,4,TRUE,1,0,1
2158,2158,3,TRUE,1,0,1
2159,2159,2,TRUE,1,0,1
2160,2160,2,TRUE,1,0,1
2161,2161,2,TRUE,1,1,1
2162,2162,3,TRUE,1,1,1
2163,2163,6,TRUE,1,1,1
2164,2164,6,TRUE,1,1,1
2165,2165,6,TRUE,1,1,1
2166,2166,6,TRUE,1,1,1
2167,2167,4,TRUE,2,1,1
2168,2168,2,TRUE,1,1,1
2169,2169,6,TRUE,1,1,1
2170,2170,4,TRUE,1,1,1
2171,2171,6,TRUE,1,1,1
2172,2172,5,TRUE,1,1,1
2173,2173,3,TRUE,1,1,1
2174,2174,5,TRUE,1,1,1
2175,2175,6,TRUE,1,1,1
2176,2176,5,TRUE,1,1,1
2177,2177,6,TRUE,1,1,1
2178,2178,5,TRUE,1,1,1
2179,2179,5,TRUE,1,1,1
2180,2180,6,TRUE,1,1,1
2181,2181,2,TRUE,1,1,1
2182,2182,5,TRUE,1,1,1
2183,2183,4,TRUE,1,1,1
2184,2184,5,TRUE,1,1,1
2185,2185,4,TRUE,1,1,1
2186,2186,6,TRUE,1,1,1
2187,2187,4,TRUE,1,1,1
2188,2188,6,TRUE,1,1,1
2189,2189,2,TRUE,1,1,1
2190,2190,6,TRUE,1,1,1
2191,2191,4,TRUE,1,1,1
2192,2192,4,TRUE,1,1,1
2193,2193,4,TRUE,1,1,1
2194,2194,5,TRUE,1,1,1
2195,2195,5,TRUE,1,1,1
2196,2196,6,TRUE,2,1,1
2197,2197,6,TRUE,1,1,1
2198,2198,3,TRUE,1,1,1
2199,2199,5,TRUE,1,1,1
2200,2200,4,TRUE,1,1,1
2201,2201,4,TRUE,1,1,1
2202,2202,2,TRUE,1,1,1
2203,2203,2,TRUE,1,1,1
2204,2204,3,TRUE,1,1,1
2205,2205,4,TRUE,1,1,1
2206,2206,5,TRUE,1,1,1
2207,2207,2,TRUE,1,1,1
2208,2208,6,TRUE,1,1,1
2209,2209,5,TRUE,1,1,1
2210,2210,2,TRUE,1,1,1
2211,2211,3,TRUE,1,1,1
2212,2212,6,TRUE,1,1,1
2213,2213,6,TRUE,1,1,1
2214,2214,5,TRUE,1,1,1
2215,2215,5,TRUE,1,1,1
2216,2216,4,TRUE,1,1,1
2217,2217,4,TRUE,1,1,1
2218,2218,3,TRUE,1,1,1
2219,2219,3,TRUE,1,1,1
2220,2220,5,TRUE,1,1,1
2221,2221,5,TRUE,1,1,1
2222,2222,3,TRUE,1,1,1
2223,2223,6,TRUE,1,1,1
2224,2224,6,TRUE,1,1,1
2225,2225,3,TRUE,1,1,1
2226,2226,6,TRUE,1,1,1
2227,2227,3,TRUE,1,1,1
2228,2228,6,TRUE,1,1,1
2229,2229,6,TRUE,1,1,1
2230,2230,6,TRUE,1,1,1
2231,2231,6,TRUE,1,1,1
2232,2232,3,TRUE,1,1,1
2233,2233,5,TRUE,1,1,1
2234,2234,3,TRUE,1,1,1
2235,2235,5,TRUE,1,1,1
2236,2236,6,TRUE,1,1,1
2237,2237,6,TRUE,1,1,1
2238,2238,4,TRUE,1,1,1
2239,2239,6,TRUE,1,1,1
2240,2240,2,TRUE,1,1,1
2241,2241,5,TRUE,1,1,1
2242,2242,6,TRUE,1,1,1
2243,2243,2,TRUE,1,1,1
2244,2244,5,TRUE,1,1,1
2245,2245,6,TRUE,1,1,1
2246,2246,2,TRUE,1,1,1
2247,2247,2,TRUE,1,1,1
2248,2248,5,TRUE,1,1,1
2249,2249,4,TRUE,1,1,1
2250,2250,6,TRUE,1,1,1
2251,2251,4,TRUE,1,1,1
2252,2252,6,TRUE,1,1,1
2253,2253,4,TRUE,1,1,1
2254,2254,2,TRUE,1,1,1
2255,2255,4,TRUE,1,1,1
2256,2256,3,TRUE,1,1,1
2257,2257,4,TRUE,1,1,1
2258,2258,4,TRUE,1,1,1
2259,2259,5,TRUE,1,1,1
2260,2260,3,TRUE,1,1,1
2261,2261,2,TRUE,1,1,1
2262,2262,3,TRUE,1,1,1
2263,2263,3,TRUE,1,1,1
2264,2264,6,TRUE,1,1,1
2265,2265,6,TRUE,1,1,1
2266,2266,6,TRUE,1,1,1
2267,2267,4,TRUE,1,1,1
2268,2268,5,TRUE,1,1,1
2269,2269,6,TRUE,1,1,1
2270,2270,3,TRUE,1,1,1
2271,2271,6,TRUE,1,1,1
2272,2272,4,TRUE,1,1,1
2273,2273,3,TRUE,1,1,1
2274,2274,6,TRUE,2,1,1
2275,2275,4,TRUE,1,1,1
2276,2276,3,TRUE,1,1,1
2277,2277,5,TRUE,1,1,1
2278,2278,6,TRUE,1,1,1
2279,2279,3,TRUE,1,1,1
2280,2280,3,TRUE,1,1,1
2281,2281,3,TRUE,1,1,1
2282,2282,3,TRUE,2,1,1
2283,2283,5,TRUE,1,1,1
2284,2284,3,TRUE,1,1,1
2285,2285,5,TRUE,1,1,1
2286,2286,4,TRUE,1,1,1
2287,2287,5,TRUE,1,1,1
2288,2288,5,TRUE,1,1,1
2289,2289,4,TRUE,1,1,1
2290,2290,6,TRUE,1,1,1
2291,2291,6,TRUE,1,1,1
2292,2292,6,TRUE,1,1,1
2293,2293,6,TRUE,1,1,1
2294,2294,6,TRUE,1,1,1
2295,2295,3,TRUE,1,1,1
2296,2296,4,TRUE,1,1,1
2297,2297,3,TRUE,1,1,1
2298,2298,5,TRUE,1,1,1
2299,2299,6,TRUE,1,1,1
2300,2300,3,TRUE,1,1,1
2301,2301,6,TRUE,2,1,1
2302,2302,4,TRUE,1,1,1
2303,2303,2,TRUE,1,1,1
2304,2304,4,TRUE,1,1,1
2305,2305,3,TRUE,1,1,1
2306,2306,6,TRUE,1,1,1
2307,2307,4,TRUE,1,1,1
2308,2308,3,TRUE,1,1,1
2309,2309,6,TRUE,1,1,1
